Abstract Link,Authors (scrambled),Cited-By Count,Cited-By Link,DOI,Date,EID,Funding Agency,Page Range,PubMed ID,Scopus ID,Scopus Link,Searched PI,Source Title,Title,Type,PI,IC
https://api.elsevier.com/content/abstract/scopus_id/85009124365,P. Homan;D. S. Charney;W. C. Drevets;A. Neumeister;A. C. Nugent;G. Hasler,17,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85009124365&origin=inward,10.1038/tp.2015.25,2015-03-17,"('2-s2.0-85009124365', 'Nugent')",NIH,e532,25781231.0,85009124365,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85009124365&origin=inward,Nugent,Translational psychiatry,Serotonin versus catecholamine deficiency: behavioral and neural effects of experimental depletion in remitted depression,Article,Nugent,NIMH
https://api.elsevier.com/content/abstract/scopus_id/84992360788,Richard Coppola;Carlos A. Zarate;Bruce Luber;Stephen E. Robinson;Frederick W. Carver;Allison C. Nugent,7,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84992360788&origin=inward,10.1002/hbm.23417,2017-02-01,"('2-s2.0-84992360788', 'Nugent')",NIMH,779-791,27770478.0,84992360788,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84992360788&origin=inward,Nugent,Human Brain Mapping,Deriving frequency-dependent spatial patterns in MEG-derived resting state sensorimotor network: A novel multiband ICA technique,Article,Nugent,NIMH
https://api.elsevier.com/content/abstract/scopus_id/84949323637,Robert C. McKinstry;Dah Jyuu Wang;Michael J. Rivkin;Lindsay Walker;M. Okan Irfanoglu;Lin Ching Chang;Judith Rumsey;James McCracken;Carlo Pierpaoli;Amritha Nayak;Kelly N. Botteron,23,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84949323637&origin=inward,10.1016/j.neuroimage.2015.05.083,2016-01-01,"('2-s2.0-84949323637', 'Pierpaoli')",NICHD,1125-1130,26048622.0,84949323637,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84949323637&origin=inward,Pierpaoli,NeuroImage,The diffusion tensor imaging (DTI) component of the NIH MRI study of normal brain development (PedsDTI),Article,Pierpaoli,NIBIB
https://api.elsevier.com/content/abstract/scopus_id/84960908679,Neda Sadeghi;Jeffrey Jenkins;M. Okan Irfanoglu;Elizabeth B. Hutchinson;Carlo Pierpaoli;Amritha Nayak;Cibu P. Thomas,17,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84960908679&origin=inward,10.1016/j.neuroimage.2016.02.066,2016-05-15,"('2-s2.0-84960908679', 'Pierpaoli')",NICHD,439-454,26931817.0,84960908679,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84960908679&origin=inward,Pierpaoli,NeuroImage,DR-TAMAS: Diffeomorphic Registration for Tensor Accurate Alignment of Anatomical Structures,Article,Pierpaoli,NIBIB
https://api.elsevier.com/content/abstract/scopus_id/17844403263,Eric E. Nelson;Ellen Leibenluft;Daniel S. Pine;Sandra Jazbec;James Blair;Christopher S. Monk;Erin B. McClure;Monique Ernst,441,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=17844403263&origin=inward,10.1016/j.neuroimage.2004.12.038,2005-05-01,"('2-s2.0-17844403263', 'Leibenluft')",,1279-1291,15850746.0,17844403263,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=17844403263&origin=inward,Leibenluft,NeuroImage,Amygdala and nucleus accumbens in responses to receipt and omission of gains in adults and adolescents,Article,Leibenluft,NIMH
https://api.elsevier.com/content/abstract/scopus_id/43149105989,Brendan P. Bradley;Hugo M.C. Louro;Xiaoqin Mai;Daniel S. Pine;Gang Chen;Eva H. Telzer;Erin B. McClure-Tone;Christopher S. Monk;Karin Mogg;Monique Ernst,444,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=43149105989&origin=inward,10.1001/archpsyc.65.5.568,2008-05-01,"('2-s2.0-43149105989', 'Pine')",,568-576,18458208.0,43149105989,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=43149105989&origin=inward,Pine,Archives of General Psychiatry,Amygdala and ventrolateral prefrontal cortex activation to masked angry faces in children and adolescents with generalized anxiety disorder,Article,Pine,NIMH
https://api.elsevier.com/content/abstract/scopus_id/0141535155,Eric E. Nelson;Robert M. Bilder;Eric Zarahn;Ellen Leibenluft;Daniel S. Pine;Dennis S. Charney;Christopher S. Monk;Erin B. McClure;Monique Ernst,355,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0141535155&origin=inward,10.1016/S1053-8119(03)00355-0,2003-09-01,"('2-s2.0-0141535155', 'Leibenluft')",,420-428,14527602.0,141535155,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0141535155&origin=inward,Leibenluft,NeuroImage,Adolescent immaturity in attention-related brain engagement to emotional facial expressions,Article,Leibenluft,NIMH
https://api.elsevier.com/content/abstract/scopus_id/33846002401,Eric E. Nelson;R. James R. Blair;Ellen Leibenluft;Stephen Fromm;Daniel S. Pine;Abby Adler;Dennis S. Charney;Christopher S. Monk;Erin B. McClure;Monique Ernst;Jessica M. Parrish,312,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33846002401&origin=inward,10.1001/archpsyc.64.1.97,2007-01-01,"('2-s2.0-33846002401', 'Blair')",,97-106,17199059.0,33846002401,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33846002401&origin=inward,Blair,Archives of General Psychiatry,Abnormal attention modulation of fear circuit function in pediatric generalized anxiety disorder,Article,Blair,NIMH
https://api.elsevier.com/content/abstract/scopus_id/33846109355,Eric E. Nelson;Neir Eshel;Daniel S. Pine;R. James Blair;Monique Ernst,268,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33846109355&origin=inward,10.1016/j.neuropsychologia.2006.10.004,2007-01-16,"('2-s2.0-33846109355', 'Blair')",,1270-1279,17118409.0,33846109355,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33846109355&origin=inward,Blair,Neuropsychologia,Neural substrates of choice selection in adults and adolescents: Development of the ventrolateral prefrontal and anterior cingulate cortices,Article,Blair,NIMH
https://api.elsevier.com/content/abstract/scopus_id/4344608937,Eric E. Nelson;Dennis Charney;Eric Zarahn;Ellen Leibenluft;Neir Eshel;Daniel S. Pine;Erin B. McClure;Alan Zametkin;Kenneth Towbin;Christopher S. Monk;Suzanne Munson;James Blair;Monique Ernst,258,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=4344608937&origin=inward,10.1016/j.neuropsychologia.2004.05.011,2004-09-08,"('2-s2.0-4344608937', 'Leibenluft')",,1585-1597,15327927.0,4344608937,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=4344608937&origin=inward,Leibenluft,Neuropsychologia,Choice selection and reward anticipation: An fMRI study,Article,Leibenluft,NIMH
https://api.elsevier.com/content/abstract/scopus_id/39049092692,Rachel G. Klein;Stephen Fromm;Daniel S. Pine;R. James Blair;Monique Ernst;Eva H. Telzer;Salvatore Mannuzza;Erin B. McClure-Tone;Mary Guardino;Christopher S. Monk;Carrie L. Masten;John L. Moulton;Elizabeth A. Schroth,261,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=39049092692&origin=inward,10.1176/appi.ajp.2007.06111917,2008-01-01,"('2-s2.0-39049092692', 'Blair')",,90-98,17986682.0,39049092692,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=39049092692&origin=inward,Blair,American Journal of Psychiatry,Amygdala and nucleus accumbens activation to emotional facial expressions in children and adolescents at risk for major depression,Article,Blair,NIMH
https://api.elsevier.com/content/abstract/scopus_id/50649121042,Eric E. Nelson;Ellen Leibenluft;Amanda E. Guyer;Monique Ernst;Abby D. Adler;Stephen J. Fromm;Erin B. McClure-Tone;Christopher S. Monk;Roxann Roberson-Nay;Daniel S. Pine,230,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=50649121042&origin=inward,10.1162/jocn.2008.20114,2008-09-01,"('2-s2.0-50649121042', 'Leibenluft')",,1565-1582,18345988.0,50649121042,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=50649121042&origin=inward,Leibenluft,Journal of Cognitive Neuroscience,A developmental examination of amygdala response to facial expressions,Article,Leibenluft,NIMH
https://api.elsevier.com/content/abstract/scopus_id/55749114253,Eric E. Nelson;Jennifer Y.F. Lau;Ellen Leibenluft;Richard C. Reynolds;Amanda E. Guyer;Nathan A. Fox;Jessica Parrish;Daniel S. Pine;Gang Chen;Erin B. McClure-Tone;R. J.R. Blair;Monique Ernst;Nina D. Shiffrin,233,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=55749114253&origin=inward,10.1001/archpsyc.65.11.1303,2008-11-01,"('2-s2.0-55749114253', 'Blair')",,1303-1312,18981342.0,55749114253,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=55749114253&origin=inward,Blair,Archives of General Psychiatry,Amygdala and ventrolateral prefrontal cortex function during anticipated peer evaluation in pediatric social anxiety,Article,Blair,NIMH
https://api.elsevier.com/content/abstract/scopus_id/2542421114,Eric E. Nelson;Robert M. Bilder;Ellen Leibenluft;Eric Zarahn;Daniel S. Pine;Dennis S. Charney;Christopher S. Monk;Erin B. McClure;Monique Ernst,167,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=2542421114&origin=inward,10.1016/j.biopsych.2004.02.013,2004-06-01,"('2-s2.0-2542421114', 'Leibenluft')",,1047-1055,15158422.0,2542421114,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=2542421114&origin=inward,Leibenluft,Biological Psychiatry,A developmental examination of gender differences in brain engagement during evaluation of threat,Article,Leibenluft,NIMH
https://api.elsevier.com/content/abstract/scopus_id/51349103469,Karina Blair;Krystal Mondillo;Daniel McCaffrey;Wayne C. Drevets;Jonathan Shaywitz;Bruce W. Smith;Madeline Jacobs;Matthew Jones;Dennis S. Charney;Elizabeth Finger;R. J.R. Blair;Rebecca Rhodes;Meena Vythilingam;Daniel S. Pine;Marilla Geraci,181,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=51349103469&origin=inward,10.1176/appi.ajp.2008.07071060,2008-09-01,"('2-s2.0-51349103469', 'Blair')",,1193-1202,18483136.0,51349103469,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=51349103469&origin=inward,Blair,American Journal of Psychiatry,Response to emotional expressions in generalized social phobia and generalized anxiety disorder: Evidence for separate disorders,Article,Blair,NIMH
https://api.elsevier.com/content/abstract/scopus_id/61449255440,Eric E. Nelson;Jennifer Y.F. Lau;Ellen Leibenluft;Amanda E. Guyer;Katja Beesdo;Daniel S. Pine;Hans Ulrich Wittchen;Michelle A. Goldwin;Erin B. McClure-Tone;Christopher S. Monk;Stephen J. Fromm;Monique Ernst,178,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=61449255440&origin=inward,10.1001/archgenpsychiatry.2008.545,2009-03-01,"('2-s2.0-61449255440', 'Leibenluft')",,275-285,19255377.0,61449255440,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=61449255440&origin=inward,Leibenluft,Archives of General Psychiatry,Common and distinct amygdala-function perturbations in depressed vs anxious adolescents,Article,Leibenluft,NIMH
https://api.elsevier.com/content/abstract/scopus_id/33745775065,Eric E. Nelson;James M. Bjork;Heather A. Henderson;Amanda E. Guyer;Nathan A. Fox;Daniel S. Pine;Michael G. Hardin;Monique Ernst;Christopher S. Monk;Roxann Roberson-Nay;Koraly Perez-Edgar,157,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33745775065&origin=inward,10.1523/JNEUROSCI.0666-06.2006,2006-09-08,"('2-s2.0-33745775065', 'Pine')",,6399-6405,16775126.0,33745775065,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33745775065&origin=inward,Pine,Journal of Neuroscience,Striatal functional alteration in adolescents characterized by early childhood behavioral inhibition,Article,Pine,NIMH
https://api.elsevier.com/content/abstract/scopus_id/79952714381,R. James R. Blair;Pamela Ng;Courtney Sims;Elizabeth C. Finger;Abigail A. Marsh;Marguerite E. Reid;Karina S. Blair;Daniel S. Pine,158,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79952714381&origin=inward,10.1176/appi.ajp.2010.10010129,2011-02-01,"('2-s2.0-79952714381', 'Pine')",,152-162,21078707.0,79952714381,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79952714381&origin=inward,Pine,American Journal of Psychiatry,Disrupted reinforcement signaling in the orbitofrontal cortex and caudate in youths with conduct disorder or oppositional defiant disorder and a high level of psychopathic traits,Article,Pine,NIMH
https://api.elsevier.com/content/abstract/scopus_id/34147108781,Eric E. Nelson;Koraly Pérez-Edgar;Heather A. Henderson;Amanda E. Guyer;Nathan A. Fox;Michael G. Hardin;Monique Ernst;Kaitlin Poeth;Erin B. McClure;Roxann Roberson-Nay;Daniel S. Pine,147,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=34147108781&origin=inward,10.1016/j.neuroimage.2007.02.006,2007-05-01,"('2-s2.0-34147108781', 'Pine')",NICHD,1538-1546,17376704.0,34147108781,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=34147108781&origin=inward,Pine,NeuroImage,Attention alters neural responses to evocative faces in behaviorally inhibited adolescents,Article,Pine,NIMH
https://api.elsevier.com/content/abstract/scopus_id/67650632629,Eric E. Nelson;Amanda E. Guyer;Erin B. McClure-Tone;Daniel S. Pine;Nina D. Shiffrin,142,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=67650632629&origin=inward,10.1111/j.1467-8624.2009.01313.x,2009-07-01,"('2-s2.0-67650632629', 'Pine')",,1000-1015,19630890.0,67650632629,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=67650632629&origin=inward,Pine,Child Development,Probing the neural correlates of anticipated peer evaluation in adolescence,Article,Pine,NIMH
https://api.elsevier.com/content/abstract/scopus_id/18044379146,Dennis Charney;Ellen Leibenluft;Daniel S. Dickstein;Wayne C. Drevets;Daniel S. Pine;Allison C. Nugent;Michael P. Milham;Monique Ernst,133,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=18044379146&origin=inward,10.1016/j.biopsych.2005.01.038,2005-05-01,"('2-s2.0-18044379146', 'Nugent')",,961-966,15860335.0,18044379146,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=18044379146&origin=inward,Nugent,Biological Psychiatry,Selective reduction in amygdala volume in pediatric anxiety disorders: A voxel-based morphometry investigation,Article,Nugent,NIMH
https://api.elsevier.com/content/abstract/scopus_id/77955282298,Ellen Leibenluft;Sven C. Mueller;Francoise S. Maheu;Darcy Mandell;Monique Ernst;Elizabeth Peloso;Mary Dozier;Daniel S. Pine,140,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=77955282298&origin=inward,10.1016/j.neuropsychologia.2010.06.013,2010-08-01,"('2-s2.0-77955282298', 'Leibenluft')",NARSAD,3037-3044,20561537.0,77955282298,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77955282298&origin=inward,Leibenluft,Neuropsychologia,Early-life stress is associated with impairment in cognitive control in adolescence: An fMRI study,Article,Leibenluft,NIMH
https://api.elsevier.com/content/abstract/scopus_id/53849128548,Karina Blair;Pamela Ng;Daniel McCaffrey;Daniel S. Pine;Gang Chen;Matthew Jones;R. J.R. Blair;Meena Vythilingam;Jeffrey Devido;Nick Hollon;Marilla Geraci,115,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=53849128548&origin=inward,10.1001/archpsyc.65.10.1176,2008-10-01,"('2-s2.0-53849128548', 'Blair')",,1176-1184,18838634.0,53849128548,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=53849128548&origin=inward,Blair,Archives of General Psychiatry,Neural response to self- and other referential praise and criticism in generalized social phobia,Article,Blair,NIMH
https://api.elsevier.com/content/abstract/scopus_id/77953104977,Jennifer Y.F. Lau;Françoise S. Maheu;Amanda E. Guyer;Darcy Mandell;Monique Ernst;John P. Ackerman;Kaitlin Poeth;Elizabeth Peloso;Mary Dozier;Daniel S. Pine;Jessica Jenness,127,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=77953104977&origin=inward,10.3758/CABN.10.1.34,2010-03-01,"('2-s2.0-77953104977', 'Pine')",NIMH,34-49,20233954.0,77953104977,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77953104977&origin=inward,Pine,"Cognitive, Affective and Behavioral Neuroscience",A preliminary study of medial temporal lobe function in youths with a history of caregiver deprivation and emotional neglect,Article,Pine,NIMH
https://api.elsevier.com/content/abstract/scopus_id/33847105048,Eric E. Nelson;Ellen Leibenluft;Daniel S. Pine;Abby Adler;Samantha Smith;Christopher S. Monk;Erin B. McClure;Monique Ernst;Jennifer Cameron,114,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33847105048&origin=inward,10.1007/s00213-006-0542-9,2007-03-01,"('2-s2.0-33847105048', 'Leibenluft')",,97-105,16972100.0,33847105048,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33847105048&origin=inward,Leibenluft,Psychopharmacology,fMRI predictors of treatment outcome in pediatric anxiety disorders,Article,Leibenluft,NIMH
https://api.elsevier.com/content/abstract/scopus_id/33750072007,Eric E. Nelson;Ellen Leibenluft;Amanda E. Guyer;Daniel S. Pine;Stephen J. Fromm;Dennis S. Charney;James Blair;Christopher S. Monk;Erin B. McClure;Roxann Roberson-Nay;Monique Ernst,101,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33750072007&origin=inward,10.1016/j.biopsych.2006.02.018,2006-11-01,"('2-s2.0-33750072007', 'Leibenluft')",,966-973,16603133.0,33750072007,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33750072007&origin=inward,Leibenluft,Biological Psychiatry,Increased Amygdala Activity During Successful Memory Encoding in Adolescent Major Depressive Disorder: An fMRI Study,Article,Leibenluft,NIMH
https://api.elsevier.com/content/abstract/scopus_id/50849131654,Brendan P. Bradley;Xiaoqin Mai;Daniel S. Pine;Eva H. Telzer;Christopher S. Monk;Karin Mogg;Monique Ernst,117,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=50849131654&origin=inward,10.1016/j.biopsycho.2008.05.004,2008-10-01,"('2-s2.0-50849131654', 'Pine')",NIMH,216-222,18599179.0,50849131654,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=50849131654&origin=inward,Pine,Biological Psychology,"Relationship between trait anxiety, prefrontal cortex, and attention bias to angry faces in children and adolescents",Article,Pine,NIMH
https://api.elsevier.com/content/abstract/scopus_id/84875232388,Amy K. Roy;Brenda Benson;Teresa Daniele;Christina Carlisi;Justin S.A. Perry;F. Xavier Castellanos;Monique Ernst;Julie L. Fudge;Clare Kelly;Michael P. Milham;Daniel S. Pine,130,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84875232388&origin=inward,10.1016/j.jaac.2012.12.010,2013-01-01,"('2-s2.0-84875232388', 'Pine')",,,,84875232388,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84875232388&origin=inward,Pine,Journal of the American Academy of Child and Adolescent Psychiatry,Intrinsic functional connectivity of amygdala-based networks in adolescent generalized anxiety disorder,Article,Pine,NIMH
https://api.elsevier.com/content/abstract/scopus_id/58349113592,Eric E. Nelson;Jennifer Y.F. Lau;Amanda E. Guyer;Beata Buzas;Monique Ernst;Colin Hodgkinson;David Goldman;Pei Hong Shen;Christopher S. Monk;Stephen J. Fromm;Daniel S. Pine,87,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=58349113592&origin=inward,10.1016/j.biopsych.2008.08.037,2009-02-15,"('2-s2.0-58349113592', 'Pine')",NIH,349-355,18950748.0,58349113592,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=58349113592&origin=inward,Pine,Biological Psychiatry,Amygdala Function and 5-HTT Gene Variants in Adolescent Anxiety and Major Depressive Disorder,Article,Pine,NIMH
https://api.elsevier.com/content/abstract/scopus_id/0036334961,Joseph Grun;Vivian Koda;Robert M. Bilder;Eric Zarahn;Neil Burgess;Eleanor A. Maguire;Abby Fyer;Philip R. Szeszko;Daniel S. Pine,88,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0036334961&origin=inward,10.1006/nimg.2001.0988,2002-01-01,"('2-s2.0-0036334961', 'Pine')",NIMH,396-406,,36334961,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0036334961&origin=inward,Pine,NeuroImage,Neurodevelopmental aspects of spatial navigation: A virtual reality fMRI study,Article,Pine,NIMH
https://api.elsevier.com/content/abstract/scopus_id/68249129557,Eric E. Nelson;Brenda Benson;Amanda E. Guyer;Nathan A. Fox;Yair Bar-Haim;Daniel S. Pine;Amber Williams;Monique Ernst;Koraly Perez-Edgar,94,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=68249129557&origin=inward,10.1111/j.1467-9280.2009.02401.x,2009-08-01,"('2-s2.0-68249129557', 'Pine')",,1009-1018,19594857.0,68249129557,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=68249129557&origin=inward,Pine,Psychological Science,Neural correlates of reward processing in adolescents with a history of inhibited temperament,Article,Pine,NIMH
https://api.elsevier.com/content/abstract/scopus_id/84918793901,R. James R. Blair;Ellen Leibenluft;Daniel S. Pine,134,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84918793901&origin=inward,10.1056/NEJMra1315612,2014-12-04,"('2-s2.0-84918793901', 'Blair')",,2207-2216,25470696.0,84918793901,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84918793901&origin=inward,Blair,New England Journal of Medicine,Conduct disorder and callous-unemotional traits in youth,Review,Blair,NIMH
https://api.elsevier.com/content/abstract/scopus_id/0141921574,Eric E. Nelson;Ellen Leibenluft;Eric Zarahn;Monique Ernst;Christopher S. Monk;Erin B. McClure;Daniel S. Pine,77,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0141921574&origin=inward,10.1111/1469-7610.00186,2003-10-01,"('2-s2.0-0141921574', 'Leibenluft')",,1015-1024,14531584.0,141921574,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0141921574&origin=inward,Leibenluft,Journal of Child Psychology and Psychiatry and Allied Disciplines,Developmental differences in neuronal engagement during implicit encoding of emotional faces: An event-related fMRI study,Article,Leibenluft,NIMH
https://api.elsevier.com/content/abstract/scopus_id/84857600286,Eric E. Nelson;Brenda Benson;Amanda E. Guyer;Nathan A. Fox;Daniel S. Pine;Allison Detloff;Monique Ernst;Victoria R. Choate;Koraly Perez-Edgar,89,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84857600286&origin=inward,10.1176/appi.ajp.2011.11010006,2012-01-01,"('2-s2.0-84857600286', 'Pine')",,205-212,,84857600286,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84857600286&origin=inward,Pine,American Journal of Psychiatry,Striatal functional alteration during incentive anticipation in pediatric anxiety disorders,Article,Pine,NIMH
https://api.elsevier.com/content/abstract/scopus_id/79952729757,Eric E. Nelson;Ellen Leibenluft;Christian Grillon;Daniel S. Pine;Jennifer Y. Lau;Adrian Angold;Shmuel Lissek;Michelle Goldwin;Nina Shiffrin;Jennifer C. Britton;Maxine Norcross;Monique Ernst,101,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79952729757&origin=inward,10.1073/pnas.1005494108,2011-03-15,"('2-s2.0-79952729757', 'Grillon')",,4500-4505,21368210.0,79952729757,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79952729757&origin=inward,Grillon,Proceedings of the National Academy of Sciences of the United States of America,Distinct neural signatures of threat learning in adolescents and adults,Article,Grillon,NIMH
https://api.elsevier.com/content/abstract/scopus_id/84870260560,Amanda E. Guyer;Stephen Fromm;Allison Detloff;Monique Ernst;Youngsun T. Cho;Julie L. Fudge;Daniel S. Pine,86,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84870260560&origin=inward,10.1016/j.neuroimage.2012.10.013,2013-02-01,"('2-s2.0-84870260560', 'Pine')",,508-521,23069809.0,84870260560,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84870260560&origin=inward,Pine,NeuroImage,"Nucleus accumbens, thalamus and insula connectivity during incentive anticipation in typical adults and adolescents",Article,Pine,NIMH
https://api.elsevier.com/content/abstract/scopus_id/77955227027,Jennifer Y.F. Lau;Ellen Leibenluft;Beata Buzas;Eric Nelson;Monique Ernst;Colin Hodgkinson;David Goldman;Lindsey Sankin;Daniel S. Pine,75,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=77955227027&origin=inward,10.1016/j.neuroimage.2009.11.026,2010-11-01,"('2-s2.0-77955227027', 'Leibenluft')",,952-961,19931400.0,77955227027,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77955227027&origin=inward,Leibenluft,NeuroImage,BDNF gene polymorphism (Val66Met) predicts amygdala and anterior hippocampus responses to emotional faces in anxious and depressed adolescents,Article,Leibenluft,NIMH
https://api.elsevier.com/content/abstract/scopus_id/39449128305,Daniel S. Pine;Kristin Gotimer;Sara Hefton;F. Xavier Castellanos;Amy L. Krain;Michael P. Milham;Monique Ernst,80,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=39449128305&origin=inward,10.1016/j.biopsych.2007.06.011,2008-03-15,"('2-s2.0-39449128305', 'Pine')",NIMH,563-568,17719566.0,39449128305,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=39449128305&origin=inward,Pine,Biological Psychiatry,A Functional Magnetic Resonance Imaging Investigation of Uncertainty in Adolescents with Anxiety Disorders,Article,Pine,NIMH
https://api.elsevier.com/content/abstract/scopus_id/33947263246,Nathan A. Fox;Amie A. Hane;Daniel S. Pine,71,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33947263246&origin=inward,10.1111/j.1467-8721.2007.00464.x,2007-02-01,"('2-s2.0-33947263246', 'Pine')",,1-5,,33947263246,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33947263246&origin=inward,Pine,Current Directions in Psychological Science,Plasticity for affective neurocircuitry: How the environment affects gene expression,Article,Pine,NIMH
https://api.elsevier.com/content/abstract/scopus_id/84865227012,Marcela Otero;James R. Blair;Daniel S. Pine;Bruce W. Smith;Karina S. Blair;Jeffrey Devido;Nick Hollon;Marilla Geraci,92,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84865227012&origin=inward,10.1016/j.biopsych.2012.04.013,2012-09-15,"('2-s2.0-84865227012', 'Blair')",NIMH,476-482,22592057.0,84865227012,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84865227012&origin=inward,Blair,Biological Psychiatry,"Reduced dorsal anterior cingulate cortical activity during emotional regulation and top-down attentional control in generalized social phobia, generalized anxiety disorder, and comorbid generalized social phobia/generalized anxiety disorder",Article,Blair,NIMH
